ID,name,community,primary_house,community_dominant_house,agrees_with_community
Titus_Peake_(son_of_Unwin),Titus Peake (son of Unwin),2,House_Peake,House_Stark,False
Tobbot,Tobbot,13,House_Clegane,House_Frey,False
Tobho_Mott,Tobho Mott,5,House_Baratheon_of_King's_Landing,Night's_Watch,False
Todder,Todder,5,Night's_Watch,Night's_Watch,True
Todric,Todric,5,,Night's_Watch,False
Toefinger,Toefinger,5,Mance_Rayder,Night's_Watch,False
Togosh,Togosh,7,,House_Targaryen,False
Tom_of_Sevenstreams,Tom of Sevenstreams,13,Brotherhood_without_banners,House_Frey,False
Tom_the_Strummer,Tom the Strummer,3,,House_Targaryen,False
TomToo,TomToo,5,House_Stark,Night's_Watch,False
Tom_Barleycorn,Tom Barleycorn,5,Night's_Watch,Night's_Watch,True
Tom_Costayne,Tom Costayne,7,House_Costayne,House_Targaryen,False
Tom_Flowers,Tom Flowers,2,House_Caswell,House_Stark,False
Tom_Tanglebeard,Tom Tanglebeard,2,Blacks,House_Stark,False
Tom_Tangletongue,Tom Tangletongue,2,Blacks,House_Stark,False
Tom_Tidewood,Tom Tidewood,8,House_Greyjoy,House_Greyjoy,True
Tom_Turnip,Tom Turnip,3,House_Targaryen,House_Targaryen,True
Toman,Toman,0,Citadel,House_Martell,False
Tomard,Tomard,5,House_Stark,Night's_Watch,False
Tomarro,Tomarro,13,,House_Frey,False
Tommard_Heddle,Tommard Heddle,14,Heddle_family,House_Targaryen,False
Tommen_Baratheon,Tommen Baratheon,0,House_Lannister,House_Martell,False
Tommen_Costayne,Tommen Costayne,0,House_Costayne,House_Martell,False
Tommen_Costayne_(knight),Tommen Costayne (knight),7,House_Costayne,House_Targaryen,False
Tommen_Tully,Tommen Tully,9,House_Tully,House_Blackwood,False
Torbert,Torbert,0,Faith_of_the_Seven,House_Martell,False
Toregg,Toregg the Tall,5,Mance_Rayder,Night's_Watch,False
Torgen_Oakheart,Torgen Oakheart,3,House_Oakheart,House_Targaryen,False
Torghen_Flint,Torghen Flint,5,House_Flint_of_the_mountains,Night's_Watch,False
Torgold_Tollett,Torgold Tollett,1,House_Tollett,House_Tully,False
Torgon_Greyiron,Torgon Greyiron,8,,House_Greyjoy,False
Torman_Peake,Torman Peake,7,Golden_Company,House_Targaryen,False
Tormo_Fregar,Tormo Fregar,13,House_Fregar,House_Frey,False
Tormund,Tormund,5,Mance_Rayder,Night's_Watch,False
Toron_Greyjoy,Toron Greyjoy,2,House_Greyjoy,House_Stark,False
Torrek,Torrek,0,Stone_Crows,House_Martell,False
Torreo_Haen,Torreo Haen,2,House_Haen,House_Stark,False
Torrhen_Karstark,Torrhen Karstark,13,House_Karstark,House_Frey,False
Torrhen_Manderly,Torrhen Manderly,2,House_Manderly,House_Stark,False
Torrhen_Stark,Torrhen Stark,3,,House_Targaryen,False
Torrhen_Stark_(son_of_Edric),Torrhen Stark (son of Edric),2,House_Stark,House_Stark,True
Torwold_Browntooth,Torwold Browntooth,8,,House_Greyjoy,False
Torwyn_Greyjoy,Torwyn Greyjoy,8,House_Greyjoy,House_Greyjoy,True
Torwynd,Torwynd,5,Mance_Rayder,Night's_Watch,False
Tothmure,Tothmure,0,Citadel,House_Martell,False
Tregar,Tregar,13,House_Lannister,House_Frey,False
Tregar_Ormollen,Tregar Ormollen,7,,House_Targaryen,False
Tremond_Gargalen,Tremond Gargalen,0,House_Gargalen,House_Martell,False
Trianna,Trianna,7,Elephants_(Volantis),House_Targaryen,False
Tristan_Rivers,Tristan Rivers,7,Golden_Company,House_Targaryen,False
Tristan_Vance,Tristan Vance,2,House_Vance_of_Wayfarer's_Rest,House_Stark,False
Tristifer_Botley,Tristifer Botley,8,House_Botley,House_Greyjoy,False
Tristifer_IV_Mudd,Tristifer IV Mudd,1,,House_Tully,False
Tristifer_V_Mudd,Tristifer V Mudd,7,,House_Targaryen,False
Tristifer_Wayn,Tristifer Wayn,3,House_Wayn,House_Targaryen,False
Triston_of_Tally_Hill,Triston of Tally Hill,12,House_Sunglass,House_Baratheon_of_Dragonstone,False
Triston_Massey,Triston Massey,3,House_Massey,House_Targaryen,False
Triston_Sunderland,Triston Sunderland,12,House_Sunderland,House_Baratheon_of_Dragonstone,False
Black_Trombo,Black Trombo,2,House_Vance_of_Wayfarer's_Rest,House_Stark,False
Trystane_Martell,Trystane Martell,0,House_Martell,House_Martell,True
Trystane_Truefyre,Trystane Truefyre,2,House_Targaryen,House_Stark,False
Tuffleberry,Tuffleberry,13,House_Whent,House_Frey,False
Lord_Tully_(father_of_Hoster),Lord Tully (father of Hoster),13,House_Tully,House_Frey,False
Lord_Tully_(successor_of_Medgar),Lord Tully (successor of Medgar),14,House_Tully,House_Targaryen,False
Tumberjon,Tumberjon,5,Night's_Watch,Night's_Watch,True
Tumco_Lho,Tumco Lho,7,,House_Targaryen,False
Turnip,Turnip,5,House_Stark,Night's_Watch,False
Turquin,Turquin,0,Citadel,House_Martell,False
Two_female_puppeteers,Two female puppeteers,0,,House_Martell,False
Two-headed_girl,Two-headed girl,7,House_of_Qaggaz,House_Targaryen,False
Two_Swords_(sellsword),Two Swords (sellsword),7,Golden_Company,House_Targaryen,False
Ty,Ty,5,Night's_Watch,Night's_Watch,True
Tya_Lannister,Tya Lannister,0,House_Baratheon,House_Martell,False
Tyanna_of_the_Tower,Tyanna of the Tower,3,House_Targaryen,House_Targaryen,True
Tybald,Tybald,12,Citadel,House_Baratheon_of_Dragonstone,False
Tybero_Istarion,Tybero Istarion,7,Second_Sons,House_Targaryen,False
Tybolt_Lannister,Tybolt Lannister,14,House_Lannister,House_Targaryen,False
Tycho_Nestoris,Tycho Nestoris,8,Iron_Bank_of_Braavos,House_Greyjoy,False
Tyene_Sand,Tyene Sand,0,House_Martell,House_Martell,True
Tygett_Lannister,Tygett Lannister,14,House_Lannister,House_Targaryen,False
Tyland_Lannister,Tyland Lannister,2,House_Lannister,House_Stark,False
Tyler_Hill,Tyler Hill,3,House_Lannister,House_Targaryen,False
Tyler_Norcross,Tyler Norcross,2,House_Norcross,House_Stark,False
Tyler_Teague,Tyler Teague,9,,House_Blackwood,False
Tymond_Lannister,Tymond Lannister,3,House_Lannister,House_Targaryen,False
Tymor,Tymor,5,House_Greyjoy,Night's_Watch,False
Tyrek_Lannister,Tyrek Lannister,0,House_Lannister,House_Martell,False
Tyrion_Lannister,Tyrion Lannister,0,House_Lannister,House_Martell,False
Tyrion_Tanner,Tyrion Tanner,0,House_Stokeworth,House_Martell,False
Tyroshi_sellsword,Tyroshi sellsword,13,House_Lannister,House_Frey,False
Tysane_Frey,Tysane Frey,13,House_Frey,House_Frey,True
Tysha,Tysha,0,,House_Martell,False
Tyshara_Lannister,Tyshara Lannister,2,House_Lannister,House_Stark,False
Tyta_Frey,Tyta Frey,13,House_Frey,House_Frey,True
Tytos_Blackwood,Tytos Blackwood,13,House_Blackwood,House_Frey,False
Tytos_Brax,Tytos Brax,13,House_Brax,House_Frey,False
Tytos_Frey,Tytos Frey,13,House_Frey,House_Frey,True
Tytos_Lannister,Tytos Lannister,14,House_Lannister,House_Targaryen,False
Tytos_Lannister's_first_mistress,Tytos Lannister's first mistress,14,House_Lannister,House_Targaryen,False
Tytos_Lannister's_second_mistress,Tytos Lannister's second mistress,0,House_Lannister,House_Martell,False
Tywald_Lannister,Tywald Lannister,14,House_Lannister,House_Targaryen,False
Tywell_II_Lannister,Tywell II Lannister,13,,House_Frey,False
Tywin_Frey,Tywin Frey,13,House_Frey,House_Frey,True
Tywin_Lannister,Tywin Lannister,0,House_Lannister,House_Martell,False
Uhlan,Uhlan,7,Second_Sons,House_Targaryen,False
Ulf,Ulf,0,Moon_Brothers,House_Martell,False
Ulf_the_Ill,Ulf the Ill,5,House_Greyjoy,Night's_Watch,False
Ulf_White,Ulf White,2,Blacks,House_Stark,False
Uller,Uller,8,House_Greyjoy,House_Greyjoy,True
Lord_Uller_(husband_of_Nymeria),Lord Uller (husband of Nymeria),10,House_Uller,Rhoynar,False
Ulmer,Ulmer,5,Kingswood_Brotherhood,Night's_Watch,False
Ulwyck_Uller,Ulwyck Uller,0,House_Uller,House_Martell,False
Umar,Umar,0,Moon_Brothers,House_Martell,False
Umfred,Umfred,0,House_Baelish,House_Martell,False
Umma,Umma,13,House_of_Black_and_White,House_Frey,False
Ummet,Ummet,2,House_Targaryen,House_Stark,False
Unella,Unella,0,Faith_of_the_Seven,House_Martell,False
Unwin_Peake,Unwin Peake,2,House_Peake,House_Stark,False
Urek_Ironmaker,Urek Ironmaker,8,House_Ironmaker,House_Greyjoy,False
Urho_the_Unwashed,Urho the Unwashed,7,Pirates,House_Targaryen,False
Urragon_III_Greyiron,Urragon III Greyiron,8,,House_Greyjoy,False
Urragon_IV_Greyiron,Urragon IV Greyiron,8,,House_Greyjoy,False
Urras_Greyiron,Urras Greyiron,8,,House_Greyjoy,False
Urrathon_IV_Goodbrother,Urrathon IV Goodbrother,8,,House_Greyjoy,False
Urrathon_Night-Walker,Urrathon Night-Walker,7,,House_Targaryen,False
Urreg,Urreg,13,,House_Frey,False
Urrigon_Greyjoy,Urrigon Greyjoy,8,House_Greyjoy,House_Greyjoy,True
Urron_Greyiron,Urron Greyiron,8,,House_Greyjoy,False
Ursula_Upcliff,Ursula Upcliff,1,House_Upcliff,House_Tully,False
Urswyck,Urswyck,0,Brave_Companions,House_Martell,False
Urzen,Urzen,5,House_Greyjoy,Night's_Watch,False
Uther_Peake,Uther Peake,3,House_Peake,House_Targaryen,False
Uther_Shett,Uther Shett,5,House_Shett_of_Gulltown,Night's_Watch,False
Utherydes_Wayn,Utherydes Wayn,13,House_Wayn,House_Frey,False
Uthor,Uthor,5,Citadel,Night's_Watch,False
Uthor_of_the_High_Tower,Uthor of the High Tower,4,,Citadel,False
Uthor_Uller,Uthor Uller,3,House_Uller,House_Targaryen,False
Uthor_Underleaf,Uthor Underleaf,14,,House_Targaryen,False
Utt,Utt,13,Brave_Companions,House_Frey,False
Vaegon_Targaryen,Vaegon Targaryen,3,House_Targaryen,House_Targaryen,True
Vaella_Targaryen_(daughter_of_Aenys_I),Vaella Targaryen (daughter of Aenys I),3,House_Targaryen,House_Targaryen,True
Vaella_Targaryen_(daughter_of_Daeron),Vaella Targaryen (daughter of Daeron),14,House_Targaryen,House_Targaryen,True
Vaellyn,Vaellyn,11,Citadel,Citadel,True
Vaemond_Velaryon,Vaemond Velaryon,2,House_Velaryon,House_Stark,False
Lord_Vaith_(father_of_Cassella),Lord Vaith (father of Cassella),14,House_Vaith,House_Targaryen,False
Val,Val,5,Mance_Rayder,Night's_Watch,False
Valaena_Velaryon,Valaena Velaryon,3,House_Velaryon,House_Targaryen,False
Valarr_Targaryen,Valarr Targaryen,14,House_Targaryen,House_Targaryen,True
Valena_Toland,Valena Toland,0,House_Toland,House_Martell,False
Valerion_Targaryen,Valerion Targaryen,3,House_Targaryen,House_Targaryen,True
Lord_Vance,Lord Vance,13,House_Vance_of_Wayfarer's_Rest,House_Frey,False
Varamyr,Varamyr,5,Mance_Rayder,Night's_Watch,False
Vardis_Egen,Vardis Egen,5,House_Egen,Night's_Watch,False
Vargo_Hoat,Vargo Hoat,13,Brave_Companions,House_Frey,False
Varly,Varly,5,House_Stark,Night's_Watch,False
Varys,Varys,0,House_Targaryen,House_Martell,False
Vayon_Poole,Vayon Poole,5,House_Poole,Night's_Watch,False
Veiled_Lady,Veiled Lady,13,,House_Frey,False
Veron_Greyjoy,Veron Greyjoy,2,House_Greyjoy,House_Stark,False
Vickon_Botley,Vickon Botley,8,House_Botley,House_Greyjoy,False
Vickon_Greyjoy,Vickon Greyjoy,3,House_Greyjoy,House_Targaryen,False
Victaria_Tyrell,Victaria Tyrell,0,House_Tyrell,House_Martell,False
Victarion_Greyjoy,Victarion Greyjoy,8,House_Greyjoy,House_Greyjoy,True
Victarion_Greyjoy's_third_wife,Victarion Greyjoy's third wife,8,House_Greyjoy,House_Greyjoy,True
Victor_the_Valiant,Victor the Valiant,3,House_Royce,House_Targaryen,False
Victor_Risley,Victor Risley,2,House_Risley,House_Stark,False
Victor_Tyrell,Victor Tyrell,13,House_Tyrell,House_Frey,False
Victor_Velaryon,Victor Velaryon,3,House_Velaryon,House_Targaryen,False
Violante,Violante,3,Faith_of_the_Seven,House_Targaryen,False
Violet,Violet,13,,House_Frey,False
Visenya_Targaryen,Visenya Targaryen,3,House_Targaryen,House_Targaryen,True
Visenya_Targaryen_(daughter_of_Daemon),Visenya Targaryen (daughter of Daemon),2,House_Targaryen,House_Stark,False
Viserra_Targaryen,Viserra Targaryen,3,House_Targaryen,House_Targaryen,True
Viserys_Plumm,Viserys Plumm,0,House_Plumm,House_Martell,False
Viserys_Targaryen,Viserys Targaryen,7,House_Targaryen,House_Targaryen,True
Viserys_I_Targaryen,Viserys I Targaryen,2,House_Targaryen,House_Stark,False
Viserys_II_Targaryen,Viserys II Targaryen,2,House_Targaryen,House_Stark,False
Viserys_Targaryen_(son_of_Aenys_I),Viserys Targaryen (son of Aenys I),3,House_Targaryen,House_Targaryen,True
Vogarro,Vogarro,7,Elephants_(Volantis),House_Targaryen,False
Vorian_Dayne,Vorian Dayne,10,,Rhoynar,False
Vulture_King_(Aenys_I),Vulture King (Aenys I),3,,House_Targaryen,False
Vulture_King_(Jaehaerys_I),Vulture King (Jaehaerys I),3,,House_Targaryen,False
Vulture_King_(Aegon_II),Vulture King (Aegon II),2,,House_Stark,False
Vulture_King_(Daeron_II),Vulture King (Daeron II),14,,House_Targaryen,False
Vylarr,Vylarr,13,House_Lannister,House_Frey,False
Vyman,Vyman,13,Citadel,House_Frey,False
Lord_Vyrwel,Lord Vyrwel,14,House_Vyrwel,House_Targaryen,False
Waif,Waif,13,Faceless_Men,House_Frey,False
Walda_Frey_(daughter_of_Edwyn),Walda Frey,13,House_Frey,House_Frey,True
Walda_Frey_(daughter_of_Lothar),Walda Frey,13,House_Frey,House_Frey,True
Walda_Frey_(daughter_of_Walton),Walda Frey,13,House_Frey,House_Frey,True
Walda_Frey_(daughter_of_Merrett),Walda Frey,13,House_Frey,House_Frey,True
Walda_Rivers_(daughter_of_Aemon),Walda Rivers,13,House_Frey,House_Frey,True
Walder_Frey_(son_of_Jammos),Walder Frey,5,House_Frey,Night's_Watch,False
Walder_Frey_(son_of_Ryman),Walder Frey,13,House_Frey,House_Frey,True
Walder_Frey_(son_of_Merrett),Walder Frey,5,House_Frey,Night's_Watch,False
Walder_Frey_(son_of_Emmon),Walder Frey,13,House_Frey,House_Frey,True
Walder_Frey,Walder Frey,13,House_Frey,House_Frey,True
Walder_Rivers,Walder Rivers,13,House_Frey,House_Frey,True
Walderan_Tarbeck,Walderan Tarbeck,14,House_Tarbeck,House_Targaryen,False
Waldon_Wynch,Waldon Wynch,8,House_Wynch,House_Greyjoy,False
Walgrave,Walgrave,11,Citadel,Citadel,True
Wallace_Massey,Wallace Massey,5,House_Massey,Night's_Watch,False
Wallace_Waynwood,Wallace Waynwood,0,House_Waynwood,House_Martell,False
Wallen,Wallen,5,Night's_Watch,Night's_Watch,True
Walter_Brownhill,Walter Brownhill,2,House_Brownhill_(stormlands),House_Stark,False
Walter_Whent,Walter Whent,7,House_Whent,House_Targaryen,False
Walter_Wyl,Walter Wyl,3,House_Wyl,House_Targaryen,False
Steelshanks_Walton,Steelshanks Walton,13,House_Bolton,House_Frey,False
Walton_Stark_(son_of_Brandon),Walton Stark,3,House_Stark,House_Targaryen,False
Walton_Towers,Walton Towers,3,House_Towers_of_Harrenhal,House_Targaryen,False
Waltyr_Frey,Waltyr Frey,5,House_Frey,Night's_Watch,False
Walys_Flowers,Walys Flowers,5,House_Hightower,Night's_Watch,False
Walys_Mooton,Walys Mooton,2,House_Mooton,House_Stark,False
Ward_of_Gyles_Rosby,Ward of Gyles Rosby,0,House_Rosby,House_Martell,False
Warren,Warren,13,,House_Frey,False
Warrick_Manderly,Warrick Manderly,3,House_Manderly,House_Targaryen,False
Warryn_Beesbury,Warryn Beesbury,0,House_Beesbury,House_Martell,False
Blue_Bard,Blue Bard,0,House_Tyrell,House_Martell,False
Wat_(Night's_Watch),Wat (Night's Watch),13,Night's_Watch,House_Frey,False
Wat_(orphan),Wat (orphan),0,Crossroads_inn,House_Martell,False
Wat_(sailor),Wat (sailor),13,,House_Frey,False
Wat_(Standfast),Wat (Standfast),14,House_Osgrey,House_Targaryen,False
Wat_Barleycorn,Wat Barleycorn,14,House_Osgrey,House_Targaryen,False
Wat_the_Hewer,Wat the Hewer,3,Faith_of_the_Seven,House_Targaryen,False
Wat_the_Tanner,Wat the Tanner,2,,House_Stark,False
Wet_Wat,Wet Wat,14,House_Osgrey,House_Targaryen,False
Whitesmile_Wat,Whitesmile Wat,13,House_Lannister,House_Frey,False
Wate,Wate,14,House_Targaryen,House_Targaryen,True
Watkyn,Watkyn,7,Golden_Company,House_Targaryen,False
Watt_of_Long_Lake,Watt of Long Lake,5,Night's_Watch,Night's_Watch,True
Waymar_Royce,Waymar Royce,5,House_Royce,Night's_Watch,False
Wayn_(guard),Wayn,5,House_Stark,Night's_Watch,False
Weasel,Weasel,13,,House_Frey,False
Webber,Webber,7,Windblown,House_Targaryen,False
Weeper,Weeper,5,Mance_Rayder,Night's_Watch,False
Weese,Weese,13,House_Whent,House_Frey,False
Wenda,Wenda,13,Kingswood_Brotherhood,House_Frey,False
Wendamyr,Wendamyr,8,Citadel,House_Greyjoy,False
Wendel_Frey,Wendel Frey,13,House_Frey,House_Frey,True
Wendel_Manderly,Wendel Manderly,13,House_Manderly,House_Frey,False
Wendell_Webber,Wendell Webber,14,House_Webber,House_Targaryen,False
Wendello_Qar_Deeth,Wendello Qar Deeth,7,Pureborn,House_Targaryen,False
Wendeyne,Wendeyne,13,Gate_(playhouse),House_Frey,False
Werlag,Werlag,5,House_Greyjoy,Night's_Watch,False
Wex_Pyke,Wex Pyke,5,House_Botley,Night's_Watch,False
Whalen_Frey,Whalen Frey,13,House_Frey,House_Frey,True
Wick_Whittlestick,Wick Whittlestick,5,Night's_Watch,Night's_Watch,True
Widow_of_the_waterfront,Widow of the waterfront,7,,House_Targaryen,False
Widower,Widower,7,Stormcrows,House_Targaryen,False
Wilbert,Wilbert,13,,House_Frey,False
Wilbert_Osgrey,Wilbert Osgrey,14,House_Osgrey,House_Targaryen,False
Will,Will,5,Night's_Watch,Night's_Watch,True
Treb,Treb,14,House_Osgrey,House_Targaryen,False
Will_(orphan),Will (orphan),0,,House_Martell,False
Will_(squire),Will (squire),14,,House_Targaryen,False
Will_Bean,Will Bean,14,House_Osgrey,House_Targaryen,False
Fletcher_Will,Fletcher Will,13,,House_Frey,False
Hookface_Will,Hookface Will,12,House_Baratheon_of_Dragonstone,House_Baratheon_of_Dragonstone,True
Will_the_Stork,Will the Stork,0,,House_Martell,False
Will_of_the_Woods,Will of the Woods,7,Windblown,House_Targaryen,False
Will_Cole,Will Cole,7,Golden_Company,House_Targaryen,False
Will_Humble,Will Humble,8,House_Humble,House_Greyjoy,False
Will_Short,Will Short,5,,Night's_Watch,False
Willam,Willam,0,,House_Martell,False
Willam_the_Wanderer,Willam the Wanderer,3,Faith_of_the_Seven,House_Targaryen,False
Willam_the_Wasp,Willam the Wasp,3,House_Smallwood,House_Targaryen,False
Willam_Dustin,Willam Dustin,5,House_Dustin,Night's_Watch,False
Willam_Royce,Willam Royce,2,House_Royce,House_Stark,False
Willam_Stackspear,Willam Stackspear,2,House_Stackspear,House_Stark,False
Willam_Stafford,Willam Stafford,3,,House_Targaryen,False
Willam_Stark,Willam Stark,12,House_Stark,House_Baratheon_of_Dragonstone,False
Willam_Wells,Willam Wells,7,House_Wells_(Dorne),House_Targaryen,False
Willam_Whistler,Willam Whistler,3,Aegon_Targaryen_(son_of_Aenys_I),House_Targaryen,False
Willam_Wythers,Willam Wythers,0,House_Wythers,House_Martell,False
Willamen_Frey,Willamen Frey,13,House_Frey,House_Frey,True
Willas_Tyrell,Willas Tyrell,0,House_Tyrell,House_Martell,False
Willem_Darry,Willem Darry,7,House_Darry,House_Targaryen,False
Willem_Lannister,Willem Lannister,13,House_Lannister,House_Frey,False
Willem_Wylde,Willem Wylde,14,House_Wylde,House_Targaryen,False
William_Mooton,William Mooton,0,House_Mooton,House_Martell,False
Willis_Fell,Willis Fell,2,House_Fell,House_Stark,False
Willis_Wode,Willis Wode,13,House_Wode,House_Frey,False
Willit,Willit,0,House_Swyft,House_Martell,False
Willow_(daughter_of_Aegon_IV),Willow (daughter of Aegon IV),2,Faith_of_the_Seven,House_Stark,False
Willow_Pound-Stone,Willow Pound-Stone,2,,House_Stark,False
Willow_Witch-eye,Willow Witch-eye,5,Mance_Rayder,Night's_Watch,False
Willow_Heddle,Willow Heddle,0,Heddle_family,House_Martell,False
Lord_Willum,Lord Willum,0,House_Willum,House_Martell,False
Wine_merchant,Wine merchant,7,,House_Targaryen,False
Wisewoman's_daughter,Wisewoman's daughter,5,,Night's_Watch,False
Wolmer,Wolmer,14,House_Webber,House_Targaryen,False
Woth,Woth,13,,House_Frey,False
Wulfe,Wulfe,8,House_Greyjoy,House_Greyjoy,True
Wulfgar_Hoare,Wulfgar Hoare,8,,House_Greyjoy,False
Wun_Weg_Wun_Dar_Wun,Wun Weg Wun Dar Wun,5,,Night's_Watch,False
Wyl_(guard),Wyl,5,House_Stark,Night's_Watch,False
Wyl_the_Whittler,Wyl the Whittler,13,,House_Frey,False
Wyl_Waynwood,Wyl Waynwood,14,House_Waynwood,House_Targaryen,False
Lord_Wyl_(conquest_of_Dorne),Lord Wyl (conquest of Dorne),14,House_Wyl,House_Targaryen,False
Wyl_of_Wyl,Wyl of Wyl,3,House_Wyl,House_Targaryen,False
Wyland_Wyl,Wyland Wyl,2,House_Wyl,House_Stark,False
Wylis_Manderly,Wylis Manderly,13,House_Manderly,House_Frey,False
Wylla,Wylla,5,House_Dayne,Night's_Watch,False
Wylla_Fenn,Wylla Fenn,14,House_Fenn,House_Targaryen,False
Wylla_Manderly,Wylla Manderly,13,House_Manderly,House_Frey,False
Wyman_Manderly,Wyman Manderly,13,House_Manderly,House_Frey,False
Wyman_Webber,Wyman Webber,14,House_Webber,House_Targaryen,False
Wynafryd_Manderly,Wynafryd Manderly,13,House_Manderly,House_Frey,False
Wynton_Stout,Wynton Stout,5,House_Stout,Night's_Watch,False
Xandarro_Xhore,Xandarro Xhore,12,,House_Baratheon_of_Dragonstone,False
Xaro_Xhoan_Daxos,Xaro Xhoan Daxos,7,Thirteen,House_Targaryen,False
Xhobar_Qhoqua,Xhobar Qhoqua,13,House_Qhoqua,House_Frey,False
Xhondo_Dhoru,Xhondo Dhoru,5,,Night's_Watch,False
Yandel,Yandel,14,Citadel,House_Targaryen,False
Yandry,Yandry,7,House_Targaryen,House_Targaryen,True
Yezzan_zo_Qaggaz,Yezzan zo Qaggaz,7,House_of_Qaggaz,House_Targaryen,False
Ygon_Farwynd,Ygon Farwynd,8,House_Farwynd_of_the_Lonely_Light,House_Greyjoy,False
Ygon_Oldfather,Ygon Oldfather,5,Mance_Rayder,Night's_Watch,False
Ygritte,Ygritte,5,Mance_Rayder,Night's_Watch,False
Yna,Yna,13,Happy_Port,House_Frey,False
Ynys_Yronwood,Ynys Yronwood,7,House_Yronwood,House_Targaryen,False
Yohn_Farwynd,Yohn Farwynd,8,House_Farwynd_of_the_Lonely_Light,House_Greyjoy,False
Yohn_Royce,Yohn Royce,5,House_Royce,Night's_Watch,False
Yorbert_Royce,Yorbert Royce,2,House_Royce,House_Stark,False
Yoren,Yoren,13,Night's_Watch,House_Frey,False
Yorick_V_Yronwood,Yorick V Yronwood,10,,Rhoynar,False
Yorkel,Yorkel,14,House_Targaryen,House_Targaryen,True
Yorko_Terys,Yorko Terys,13,,House_Frey,False
Yormwell,Yormwell,14,Citadel,House_Targaryen,False
Yorwyck_VI_Royce,Yorwyck VI Royce,1,,House_Tully,False
Ysabel,Ysabel,3,Faith_of_the_Seven,House_Targaryen,False
Ysabel_Staunton,Ysabel Staunton,2,House_Staunton,House_Stark,False
